ANO_EMPENHO;DS_ORGAO;VL_EMPENHADO
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;11172,12
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;11172,12
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;11172,12
2018;FUNDAÇÃO DE AÇÃO SOCIAL;1149,25
2018;FUNDAÇÃO DE AÇÃO SOCIAL;1149,25
2018;FUNDAÇÃO CULTURAL DE CURITIBA;43261,15
2018;FUNDAÇÃO CULTURAL DE CURITIBA;43261,15
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;4075
2018;SECRETARIA MUNICIPAL DA EDUCAÇÃO;4075
2018;INSTITUTO MUNICIPAL DE TURISMO;13330,99
2018;INSTITUTO MUNICIPAL DE TURISMO;13330,99
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;53977,73
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;2254,5
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;2254,5
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;6328,37
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;6328,37
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;111005,09
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;111005,09
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;6965
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;6965
2018;FUNDO MUNICIPAL DA SAÚDE;3509,07
2018;FUNDO MUNICIPAL DA SAÚDE;3509,07
2018;FUNDO MUNICIPAL DA CULTURA;10000
2018;FUNDO MUNICIPAL DA CULTURA;10000
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;72270,45
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;72270,45
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;339051,23
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;339051,23
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;339051,23
2018;FUNDAÇÃO DE AÇÃO SOCIAL;2663,36
2018;FUNDAÇÃO DE AÇÃO SOCIAL;2663,36
2018;FUNDAÇÃO CULTURAL DE CURITIBA;11571,51
2018;FUNDAÇÃO CULTURAL DE CURITIBA;11571,51
2018;SECRETARIA MUNICIPAL DO ESPORTE, LAZER E JUVENTUDE;5728
2018;SECRETARIA MUNICIPAL DO ESPORTE, LAZER E JUVENTUDE;5728
2018;INSTITUTO MUNICIPAL DE TURISMO;2042,38
2018;INSTITUTO MUNICIPAL DE TURISMO;2042,38
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;26700
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;26700
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;2000
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;2000
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;380602,12
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;380602,12
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;330232,05
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;330232,05
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;44339
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;44339
2018;FUNDO MUNICIPAL DA SAÚDE;1830,06
2018;FUNDO MUNICIPAL DA SAÚDE;1830,06
2018;FUNDO MUNICIPAL DA CULTURA;81720
2018;FUNDO MUNICIPAL DA CULTURA;81720
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;622574,52
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;622574,52
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;622574,52
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;622574,52
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;622574,52
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;622574,52
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;1184000
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;1184000
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;1184000
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;1184000
2018;FUNDAÇÃO DE AÇÃO SOCIAL;278364,01
2018;FUNDAÇÃO DE AÇÃO SOCIAL;278364,01
2018;FUNDAÇÃO DE AÇÃO SOCIAL;278364,01
2018;FUNDAÇÃO DE AÇÃO SOCIAL;278364,01
2018;FUNDAÇÃO CULTURAL DE CURITIBA;45164,8
2018;FUNDAÇÃO CULTURAL DE CURITIBA;45164,8
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4075
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4075
2018;INSTITUTO MUNICIPAL DE TURISMO;1966,73
2018;INSTITUTO MUNICIPAL DE TURISMO;1966,73
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;3000
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;3000
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;3000
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;684,31
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;684,31
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;2510,42
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;2510,42
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;63684,83
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;63684,83
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;40402
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;40402
2018;FUNDO MUNICIPAL DA SAÚDE;1153,84
2018;FUNDO MUNICIPAL DA SAÚDE;1153,84
2018;FUNDO MUNICIPAL DA CULTURA;11490
2018;FUNDO MUNICIPAL DA CULTURA;11490
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;560362,86
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;560362,86
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;560362,86
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;560362,86
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;758548,5
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;758548,5
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;758548,5
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;758548,5
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;758548,5
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;758548,5
2018;FUNDAÇÃO DE AÇÃO SOCIAL;45394,5
2018;FUNDAÇÃO DE AÇÃO SOCIAL;45394,5
2018;FUNDAÇÃO CULTURAL DE CURITIBA;300495,53
2018;FUNDAÇÃO CULTURAL DE CURITIBA;300495,53
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;22912
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;22912
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;22912
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;22912
2018;INSTITUTO MUNICIPAL DE TURISMO;15976,52
2018;INSTITUTO MUNICIPAL DE TURISMO;15976,52
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;200000
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;200000
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;200000
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;200000
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;200000
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;45000
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;5386,5
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;5386,5
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;31100,3
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;31100,3
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;87858
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;87858
2018;FUNDO MUNICIPAL DA SAÚDE;3178,87
2018;FUNDO MUNICIPAL DA SAÚDE;3178,87
2018;FUNDO MUNICIPAL DA CULTURA;38260
2018;FUNDO MUNICIPAL DA CULTURA;38260
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;558563,9
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;558563,9
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;558563,9
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;558563,9
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;137768,47
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;137768,47
2018;FUNDAÇÃO DE AÇÃO SOCIAL;1023,58
2018;FUNDAÇÃO DE AÇÃO SOCIAL;1023,58
2018;FUNDAÇÃO CULTURAL DE CURITIBA;15101,33
2018;FUNDAÇÃO CULTURAL DE CURITIBA;15101,33
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;27648
2018;INSTITUTO MUNICIPAL DE TURISMO;6000
2018;INSTITUTO MUNICIPAL DE TURISMO;6000
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;1800
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;1800
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;45000
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;45000
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;45000
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;27127,55
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;27127,55
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;27127,55
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;27127,55
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;23580
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;23580
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8307
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8307
2018;FUNDO MUNICIPAL DA SAÚDE;8,71
2018;FUNDO MUNICIPAL DA SAÚDE;8,71
2018;FUNDO MUNICIPAL DA CULTURA;6660
2018;FUNDO MUNICIPAL DA CULTURA;6660
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;74043,41
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;74043,41
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;20830,26
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;20830,26
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;20830,26
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;20830,26
2018;FUNDAÇÃO DE AÇÃO SOCIAL;6036,63
2018;FUNDAÇÃO DE AÇÃO SOCIAL;6036,63
2018;FUNDAÇÃO CULTURAL DE CURITIBA;117
2018;FUNDAÇÃO CULTURAL DE CURITIBA;117
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;834899,47
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;834899,47
2018;INSTITUTO MUNICIPAL DE TURISMO;4000
2018;INSTITUTO MUNICIPAL DE TURISMO;4000
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;210900
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;210900
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;210900
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;210900
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;800
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;800
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;82,94
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;82,94
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;352665,87
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;352665,87
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;55823
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;55823
2018;FUNDO MUNICIPAL DA SAÚDE;59016,12
2018;FUNDO MUNICIPAL DA SAÚDE;59016,12
2018;FUNDO MUNICIPAL DA CULTURA;8800
2018;FUNDO MUNICIPAL DA CULTURA;8800
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;2800,9
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;2800,9
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;1299696,96
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;1299696,96
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;1299696,96
2018;FUNDAÇÃO DE AÇÃO SOCIAL;23479,34
2018;FUNDAÇÃO DE AÇÃO SOCIAL;23479,34
2018;FUNDAÇÃO CULTURAL DE CURITIBA;74
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;6912
2018;INSTITUTO MUNICIPAL DE TURISMO;13000
2018;INSTITUTO MUNICIPAL DE TURISMO;13000
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;71823,48
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;71823,48
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;71823,48
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;71823,48
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;71823,48
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;71823,48
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;71823,48
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;71823,48
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;20000
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;20000
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;20000
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;484
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;96122,9
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;96122,9
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;13721
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;13721
2018;FUNDO MUNICIPAL DA SAÚDE;4455
2018;FUNDO MUNICIPAL DA SAÚDE;4455
2018;FUNDO MUNICIPAL DA CULTURA;3000
2018;FUNDO MUNICIPAL DA CULTURA;3000
2018;FUNDO MUNICIPAL DA CULTURA;3000
2018;FUNDO MUNICIPAL DA CULTURA;3000
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1178695,06
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1178695,06
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1178695,06
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1178695,06
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1178695,06
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1178695,06
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;35310
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;35310
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;35310
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;35310
2018;FUNDAÇÃO DE AÇÃO SOCIAL;163368,45
2018;FUNDAÇÃO DE AÇÃO SOCIAL;163368,45
2018;FUNDAÇÃO CULTURAL DE CURITIBA;82,94
2018;FUNDAÇÃO CULTURAL DE CURITIBA;82,94
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;42960
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;42960
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;42960
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;42960
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;42960
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;42960
2018;INSTITUTO MUNICIPAL DE TURISMO;7000
2018;INSTITUTO MUNICIPAL DE TURISMO;7000
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;69225,3
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;69225,3
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;69225,3
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;69225,3
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;9000
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;9000
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;9000
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;81,53
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;1330974,4
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;1330974,4
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;94017,4
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;94017,4
2018;FUNDO MUNICIPAL DA SAÚDE;9450
2018;FUNDO MUNICIPAL DA SAÚDE;9450
2018;FUNDO MUNICIPAL DA CULTURA;2000
2018;FUNDO MUNICIPAL DA CULTURA;2000
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1060912,28
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1060912,28
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1060912,28
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1060912,28
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;148
2018;FUNDAÇÃO DE AÇÃO SOCIAL;3430418,51
2018;FUNDAÇÃO DE AÇÃO SOCIAL;3430418,51
2018;FUNDAÇÃO DE AÇÃO SOCIAL;3430418,51
2018;FUNDAÇÃO DE AÇÃO SOCIAL;3430418,51
2018;FUNDAÇÃO CULTURAL DE CURITIBA;373,49
2018;FUNDAÇÃO CULTURAL DE CURITIBA;373,49
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;8150
2018;SECRETARIA MUNICIPAL DE TRÂNSITO;8150
2018;INSTITUTO MUNICIPAL DE TURISMO;4750
2018;INSTITUTO MUNICIPAL DE TURISMO;4750
2018;INSTITUTO MUNICIPAL DE TURISMO;4750
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;380
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;1250
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;1250
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;1250
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;11275,95
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;11275,95
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;11275,95
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;11275,95
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;84000
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;84000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5000
2018;FUNDO MUNICIPAL DA SAÚDE;27208
2018;FUNDO MUNICIPAL DA SAÚDE;27208
2018;FUNDO MUNICIPAL DA SAÚDE;27208
2018;FUNDO MUNICIPAL DA SAÚDE;27208
2018;FUNDO MUNICIPAL DA CULTURA;2000
2018;FUNDO MUNICIPAL DA CULTURA;2000
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1057506,36
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1057506,36
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1057506,36
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1057506,36
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;148,5
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;148,5
2018;FUNDAÇÃO DE AÇÃO SOCIAL;19078,29
2018;FUNDAÇÃO DE AÇÃO SOCIAL;19078,29
2018;FUNDAÇÃO CULTURAL DE CURITIBA;1487,5
2018;FUNDAÇÃO CULTURAL DE CURITIBA;1487,5
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;3456
2018;INSTITUTO MUNICIPAL DE TURISMO;4750
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;782
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;250
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;250
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;250
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;324250
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;324250
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;121952,96
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;121952,96
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;10000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;10000
2018;FUNDO MUNICIPAL DA SAÚDE;30155
2018;FUNDO MUNICIPAL DA SAÚDE;30155
2018;FUNDO MUNICIPAL DA SAÚDE;30155
2018;FUNDO MUNICIPAL DA SAÚDE;30155
2018;FUNDO MUNICIPAL DA SAÚDE;30155
2018;FUNDO MUNICIPAL DA SAÚDE;30155
2018;FUNDO MUNICIPAL DA CULTURA;1000
2018;FUNDO MUNICIPAL DA CULTURA;1000
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;140183,42
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;140183,42
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;404,37
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;404,37
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;404,37
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;404,37
2018;FUNDAÇÃO DE AÇÃO SOCIAL;298148,88
2018;FUNDAÇÃO DE AÇÃO SOCIAL;298148,88
2018;FUNDAÇÃO CULTURAL DE CURITIBA;34,59
2018;FUNDAÇÃO CULTURAL DE CURITIBA;34,59
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;42960
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;42960
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;42960
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;42960
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;42960
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;42960
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;42960
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;42960
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;42960
2018;INSTITUTO MUNICIPAL DE TURISMO;229,9
2018;INSTITUTO MUNICIPAL DE TURISMO;229,9
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;260
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;68011689,73
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;68011689,73
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;68011689,73
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;68011689,73
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;12977,24
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;12977,24
2018;FUNDO MUNICIPAL PARA CRIANÇA E O ADOLESCENTE;50980
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;3927
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;3927
2018;FUNDO MUNICIPAL DA SAÚDE;114048
2018;FUNDO MUNICIPAL DA CULTURA;1000
2018;FUNDO MUNICIPAL DA CULTURA;1000
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;692756,71
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;692756,71
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;692756,71
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;692756,71
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;1131,18
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;1131,18
2018;FUNDO DE ABASTECIMENTO ALIMENTAR DE CURITIBA;1131,18
2018;FUNDAÇÃO DE AÇÃO SOCIAL;147693,55
2018;FUNDAÇÃO DE AÇÃO SOCIAL;147693,55
2018;FUNDAÇÃO CULTURAL DE CURITIBA;57,2
2018;FUNDAÇÃO CULTURAL DE CURITIBA;57,2
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;24450
2018;SECRETARIA MUNICIPAL DA DEFESA SOCIAL;24450
2018;INSTITUTO MUNICIPAL DE TURISMO;60
2018;INSTITUTO MUNICIPAL DE TURISMO;60
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;30008
